,geometry,STATEFP,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR
590,"POLYGON ((-77.560869 38.527059, -77.63494 38.410218, -77.618727 38.367835, -77.530283 38.309175, -77.467053 38.31866, -77.447126 38.284614, -77.370297 38.246576, -77.326692 38.245136, -77.287097 38.3488, -77.315283 38.47881, -77.371042 38.520161, -77.372027 38.521189, -77.560869 38.527059))",51,03660,5103660,Stafford County Public Schools,00,PK,12,G5420,,E,567432178,24468878,+38.4043758,-077.4672291,2021,2020-2021
591,"POLYGON ((-79.11384 38.154611, -79.049819 38.121176, -79.033789 38.199018, -79.11384 38.154611))",51,03690,5103690,Staunton City Public Schools,00,PK,12,G5420,,E,51593819,147694,+38.1579778,-079.0618761,2021,2020-2021
592,"POLYGON ((-76.897592 36.64405, -76.915899 36.552149, -76.541966 36.550653, -76.491496 36.550648, -76.420368 36.866348, -76.399567 36.930947, -76.445301 36.941891, -76.53352 36.915563, -76.897592 36.64405))",51,03710,5103710,Suffolk City Public Schools,00,PK,12,G5420,,E,1033819022,77045664,+36.6971573,-076.6347808,2021,2020-2021
593,"POLYGON ((-76.972439 37.248501, -77.155415 37.112034, -76.98661 37.049697, -76.953546 36.94445, -76.849684 36.996211, -76.641581 37.153827, -76.883156 37.223057, -76.972439 37.248501))",51,03750,5103750,Surry County Public Schools,00,PK,12,G5420,,E,722475752,81216905,+37.1197611,-076.8801717,2021,2020-2021
594,"POLYGON ((-77.619029 36.877844, -77.51036 36.845082, -77.430127 36.707658, -76.953546 36.94445, -76.98661 37.049697, -77.155415 37.112034, -77.398498 36.992985, -77.619029 36.877844))",51,03780,5103780,Sussex County Public Schools,00,PK,12,G5420,,E,1269679003,6740704,+36.9266454,-077.2597319,2021,2020-2021
595,"POLYGON ((-81.900892 37.142553, -81.780545 36.958629, -81.682786 36.932934, -81.43673 37.010135, -81.270078 37.093012, -81.225104 37.234874, -81.362156 37.337687, -81.560631 37.206663, -81.740124 37.237752, -81.900892 37.142553))",51,03810,5103810,Tazewell County Public Schools,00,PK,12,G5420,,E,1343663017,2920222,+37.1253949,-081.5629237,2021,2020-2021
596,"POLYGON ((-76.22606 36.839947, -76.121955 36.66575, -76.122349 36.550523, -75.797497 36.550916, -75.926847 36.936462, -75.909491 36.990708, -76.133872 37.040886, -76.22606 36.839947))",51,03840,5103840,Virginia Beach City Public Schools,00,PK,12,G5420,,E,633828628,654687365,+36.7795254,-076.0291418,2021,2020-2021
597,"POLYGON ((-78.394704 38.82279, -78.284805 38.759315, -78.130574 38.864865, -78.004313 38.979438, -78.151614 39.036629, -78.31408 39.007994, -78.394704 38.82279))",51,03870,5103870,Warren County Public Schools,00,PK,12,G5420,,E,555738442,8583334,+38.9082214,-078.2075940,2021,2020-2021
598,"POLYGON ((-82.332078 36.708969, -82.294134 36.595697, -82.243382 36.595651, -82.121964 36.646936, -82.145573 36.594725, -81.6469 36.611918, -81.605865 36.638079, -81.837096 36.929039, -82.332078 36.708969))",51,03900,5103900,Washington County Public Schools,00,PK,12,G5420,,E,1453483684,12984238,+36.7478138,-081.9503218,2021,2020-2021
599,"POLYGON ((-78.9507 38.06448, -78.865714 38.046581, -78.862677 38.089972, -78.903795 38.099802, -78.9507 38.06448))",51,03930,5103930,Waynesboro City Public Schools,00,PK,12,G5420,,E,38771593,364644,+38.0671571,-078.9014197,2021,2020-2021
600,"POLYGON ((-76.79946 37.574679, -76.829017 37.546494, -76.792184 37.517594, -76.79946 37.574679))",51,03950,5103950,West Point Town Public Schools,00,PK,12,G5420,,E,13080828,4170985,+37.5522614,-076.8018476,2021,2020-2021
601,"POLYGON ((-76.99767 38.278046, -77.061695 38.161631, -76.936959 38.077074, -76.63423 37.96663, -76.516369 38.034724, -76.610384 38.148516, -76.868859 38.171372, -76.962251 38.229888, -76.990943 38.273687, -76.99767 38.278046))",51,03980,5103980,Westmoreland County Public Schools,00,KG,12,G5420,,E,589882737,60333798,+38.1093110,-076.8039326,2021,2020-2021
602,"POLYGON ((-76.727859 37.305927, -76.741017 37.265984, -76.680151 37.265997, -76.727859 37.305927))",51,04020,5104020,Williamsburg City Public Schools,00,PK,12,G5420,,E,23149770,416905,+37.2694810,-076.7081925,2021,2020-2021
603,"POLYGON ((-78.200513 39.180137, -78.17162 39.143174, -78.148895 39.175352, -78.200513 39.180137))",51,04050,5104050,Winchester City Public Schools,00,PK,12,G5420,,E,23809500,54462,+39.1738688,-078.1763562,2021,2020-2021
604,"POLYGON ((-82.553874 37.202833, -82.715149 37.121848, -82.867082 36.978247, -82.8784 36.892953, -82.771595 36.800031, -82.61774 36.880773, -82.406633 36.876356, -82.32783 36.970982, -82.467345 37.022136, -82.553874 37.202833), (-82.663625 36.920959, -82.633831 36.952276, -82.591147 36.935313, -82.663625 36.920959))",51,04080,5104080,Wise County Public Schools,00,PK,12,G5420,,E,1044904721,5256126,+36.9745607,-082.6215601,2021,2020-2021
605,"POLYGON ((-80.912674 37.073349, -81.114319 37.022612, -81.224624 37.047835, -81.379402 36.952442, -81.261987 36.763033, -81.042428 36.806448, -80.740483 36.879001, -80.912674 37.073349))",51,04110,5104110,Wythe County Public Schools,00,PK,12,G5420,,E,1196450502,7232493,+36.8998674,-081.0830007,2021,2020-2021
606,"POLYGON ((-76.658651 37.380139, -76.727859 37.305927, -76.680151 37.265997, -76.591302 37.213205, -76.437748 37.094048, -76.395795 37.107174, -76.330435 37.190984, -76.13552 37.19197, -76.136301 37.282137, -76.3045 37.278361, -76.516057 37.248752, -76.658651 37.380139))",51,04150,5104150,York County Public Schools,00,PK,12,G5420,,E,271190280,285635878,+37.1980627,-076.3938530,2021,2020-2021
607,"POLYGON ((-80.166387 39.242283, -80.227173 39.112792, -80.044695 39.010186, -80.085062 38.947236, -79.896094 38.973404, -79.825092 39.115803, -79.809729 39.230526, -79.895536 39.299584, -80.166387 39.242283))",54,00030,5400030,Barbour County School District,00,PK,12,G5420,,E,883338376,4639586,+39.1397248,-079.9969466,2021,2020-2021
608,"POLYGON ((-78.02211 39.619657, -78.138937 39.593796, -78.228766 39.391233, -78.033191 39.264612, -77.825572 39.493289, -77.889135 39.597453, -78.02211 39.619657))",54,00060,5400060,Berkeley County School District,00,PK,12,G5420,,E,831767529,1060958,+39.4479382,-078.0377535,2021,2020-2021
609,"POLYGON ((-81.932507 38.025356, -81.785641 37.936404, -81.722136 37.809506999999996, -81.607532 37.788709, -81.514228 37.791211, -81.571334 37.928107, -81.456632 37.987307, -81.648537 38.185036, -81.83347 38.20957, -81.932444 38.150085, -81.932507 38.025356))",54,00090,5400090,Boone County School District,00,PK,12,G5420,,E,1298967362,4305989,+38.0228143,-081.7135382,2021,2020-2021
610,"POLYGON ((-80.98495 38.717898, -81.031677 38.667839, -80.881232 38.507045, -80.650786 38.52659, -80.457332 38.739169, -80.605799 38.904167, -80.98495 38.717898))",54,00120,5400120,Braxton County School District,00,PK,12,G5420,,E,1322796522,14344826,+38.6993304,-080.7316597,2021,2020-2021
611,"POLYGON ((-80.629684 40.394978, -80.681811 40.185563, -80.519104 40.159672, -80.517991 40.399644, -80.629684 40.394978))",54,00150,5400150,Brooke County School District,00,PK,12,G5420,,E,231015795,8732461,+40.2726454,-080.5786910,2021,2020-2021
612,"POLYGON ((-82.218967 38.591683, -82.323999 38.449268000000004, -82.50828 38.411198, -82.264849 38.229199, -82.047128 38.374432, -82.055127 38.474547, -82.218967 38.591683))",54,00180,5400180,Cabell County School District,00,PK,12,G5420,,E,727845449,18114546,+38.4195778,-082.2433966,2021,2020-2021
613,"POLYGON ((-81.278412 38.914867, -81.08371 38.611982, -81.031677 38.667839, -80.98495 38.717898, -81.033632 39.009584, -81.162455 39.030608, -81.278412 38.914867))",54,00210,5400210,Calhoun County School District,00,PK,12,G5420,,E,723253605,3703371,+38.8441591,-081.1154775,2021,2020-2021
614,"POLYGON ((-81.194113 38.527634, -81.283872 38.472029, -81.231434 38.263716, -80.911361 38.414785, -80.881232 38.507045, -81.031677 38.667839, -81.08371 38.611982, -81.194113 38.527634))",54,00240,5400240,Clay County School District,00,PK,12,G5420,,E,885617417,4862288,+38.4598259,-081.0818663,2021,2020-2021
615,"POLYGON ((-80.888744 39.294298, -80.81297 39.109401, -80.728326 39.095679, -80.596126 39.167069, -80.544521 39.42912, -80.618629 39.450375, -80.888744 39.294298))",54,00270,5400270,Doddridge County School District,00,PK,12,G5420,,E,828078406,1950541,+39.2643068,-080.7114979,2021,2020-2021
616,"POLYGON ((-81.380829 37.969109, -81.295127 37.889311, -81.073249 37.875865, -80.94509 37.819121, -80.806316 37.868915, -80.769866 37.98527, -80.882187 38.103457, -80.983472 38.22254, -81.231636 38.263514, -81.331503 38.167578, -81.380829 37.969109))",54,00300,5400300,Fayette County School District,00,PK,12,G5420,,E,1713569362,17443841,+38.0309328,-081.0860508,2021,2020-2021
617,"POLYGON ((-81.033632 39.009584, -80.98495 38.717898, -80.605799 38.904167, -80.728326 39.095679, -80.81297 39.109401, -81.033632 39.009584))",54,00330,5400330,Gilmer County School District,00,PK,12,G5420,,E,876717629,4082112,+38.9158671,-080.8494132,2021,2020-2021
618,"POLYGON ((-79.487175 39.194906, -79.296663 39.198406, -79.357666 38.964509, -79.349867 38.957509, -79.134296 38.81334, -79.045953 38.92871, -79.089655 39.038208, -78.979898 39.237624, -79.271695 39.327999, -79.486875 39.205896, -79.487175 39.194906))",54,00360,5400360,Grant County School District,00,PK,12,G5420,,E,1236387822,7546060,+39.1059882,-079.1950640,2021,2020-2021
619,"POLYGON ((-80.882187 38.103457, -80.769866 37.98527, -80.806316 37.868915, -80.663348 37.731696, -80.296138 37.691783, -80.056056 37.951959, -79.959844 38.063697, -80.264653 38.046616, -80.360048 38.225845, -80.436514 38.267334, -80.711961 38.079129, -80.882187 38.103457))",54,00390,5400390,Greenbrier County School District,00,PK,12,G5420,,E,2641303514,12164256,+37.9244177,-080.4505897,2021,2020-2021
620,"POLYGON ((-78.979898 39.237624, -78.508132 39.08863, -78.403907 39.167738, -78.347087 39.466012, -78.468581 39.516619, -78.657073 39.535141, -78.979898 39.237624))",54,00420,5400420,Hampshire County School District,00,PK,12,G5420,,E,1658633561,10902927,+39.3121395,-078.6119886,2021,2020-2021
621,"POLYGON ((-80.517991 40.399644, -80.518991 40.638801, -80.664372 40.570016, -80.629684 40.394978, -80.517991 40.399644))",54,00450,5400450,Hancock County School District,00,PK,12,G5420,,E,213958963,13877476,+40.5169584,-080.5701643,2021,2020-2021
622,"POLYGON ((-78.979898 39.237624, -79.089655 39.038208, -79.045953 38.92871, -79.134296 38.81334, -79.057253 38.761413, -78.869261 38.76298, -78.788031 38.885123, -78.544182 39.056559, -78.508132 39.08863, -78.979898 39.237624))",54,00480,5400480,Hardy County School District,00,PK,12,G5420,,E,1508190150,5624064,+39.0113612,-078.8417292,2021,2020-2021
623,"POLYGON ((-80.544521 39.42912, -80.596126 39.167069, -80.300209 39.103857, -80.227173 39.112792, -80.166387 39.242283, -80.197286 39.393186, -80.494085 39.469599, -80.544521 39.42912))",54,00510,5400510,Harrison County School District,00,PK,12,G5420,,E,1077456355,1318839,+39.2791820,-080.3864982,2021,2020-2021
624,"POLYGON ((-81.908645 38.87846, -81.772843 38.680843, -81.696348 38.626427, -81.522166 38.612746, -81.502628 38.917922, -81.581447 39.026179, -81.747254 39.095379, -81.78182 38.964935, -81.908645 38.87846))",54,00540,5400540,Jackson County School District,00,PK,12,G5420,,E,1202685109,18828941,+38.8342339,-081.6777168,2021,2020-2021
625,"POLYGON ((-77.825572 39.493289, -78.033191 39.264612, -77.828299 39.132426, -77.719519 39.321314, -77.825572 39.493289))",54,00570,5400570,Jefferson County School District,00,PK,12,G5420,,E,542072983,6150170,+39.3073985,-077.8632200,2021,2020-2021
626,"POLYGON ((-81.696348 38.626427, -81.725801 38.46662, -81.915197 38.325597, -81.83347 38.20957, -81.648537 38.185036, -81.456632 37.987307, -81.380829 37.969109, -81.331503 38.167578, -81.231636 38.263514, -81.231434 38.263716, -81.283872 38.472029, -81.194113 38.527634, -81.465372 38.549898, -81.522166 38.612746, -81.696348 38.626427))",54,00600,5400600,Kanawha County School District,00,PK,12,G5420,,E,2335256702,24015465,+38.3280675,-081.5235156,2021,2020-2021
627,"POLYGON ((-80.728326 39.095679, -80.605799 38.904167, -80.457332 38.739169, -80.393063 38.727571, -80.386989 38.874808, -80.300209 39.103857, -80.596126 39.167069, -80.728326 39.095679))",54,00630,5400630,Lewis County School District,00,PK,12,G5420,,E,1002143596,7036534,+38.9888773,-080.4954773,2021,2020-2021
628,"POLYGON ((-82.264849 38.229199, -82.202236 38.036193, -82.306391 37.94364, -82.190658 37.974778, -81.932507 38.025356, -81.932444 38.150085, -81.83347 38.20957, -81.915197 38.325597, -82.047128 38.374432, -82.264849 38.229199))",54,00660,5400660,Lincoln County School District,00,PK,12,G5420,,E,1132065764,4053564,+38.1717696,-082.0776231,2021,2020-2021
629,"POLYGON ((-82.190658 37.974778, -82.079941 37.700122, -81.802937 37.660508, -81.764737 37.752108, -81.607532 37.788709, -81.722136 37.809506999999996, -81.785641 37.936404, -81.932507 38.025356, -82.190658 37.974778))",54,00690,5400690,Logan County School District,00,PK,12,G5420,,E,1175120719,4748336,+37.8305905,-081.9408530,2021,2020-2021
630,"POLYGON ((-80.39581 39.637347, -80.494085 39.469599, -80.197286 39.393186, -79.938878 39.452465, -80.153532 39.610426, -80.39581 39.637347))",54,00720,5400720,Marion County School District,00,PK,12,G5420,,E,799667746,7160908,+39.5058387,-080.2434018,2021,2020-2021
631,"POLYGON ((-80.733803 40.033409, -80.833513 39.720812, -80.519342 39.721403, -80.51912 40.01641, -80.733803 40.033409))",54,00750,5400750,Marshall County School District,00,PK,12,G5420,,E,791063472,17411505,+39.8544259,-080.6717944,2021,2020-2021
632,"POLYGON ((-81.908645 38.87846, -82.00599 39.029387, -82.221566 38.787187, -82.218967 38.591683, -82.055127 38.474547, -82.064562 38.607985, -81.772843 38.680843, -81.908645 38.87846))",54,00780,5400780,Mason County School District,00,PK,12,G5420,,E,1115683500,36124377,+38.7709140,-082.0290067,2021,2020-2021
633,"POLYGON ((-81.927681 37.512113, -81.996578 37.476705, -81.853553 37.287706, -81.740124 37.237752, -81.560631 37.206663, -81.362156 37.337687, -81.311201 37.424509, -81.654431 37.523312, -81.855939 37.54891, -81.927681 37.512113))",54,00810,5400810,McDowell County School District,00,PK,12,G5420,,E,1381648569,3731571,+37.3827604,-081.6582040,2021,2020-2021
634,"POLYGON ((-81.311201 37.424509, -81.362156 37.337687, -81.225104 37.234874, -80.980146 37.292743, -80.859457 37.429491, -81.09463 37.588658, -81.222121 37.510416, -81.311201 37.424509))",54,00840,5400840,Mercer County School District,00,PK,12,G5420,,E,1085106062,4442450,+37.4034477,-081.1064560,2021,2020-2021
635,"POLYGON ((-79.067559 39.479443, -79.271695 39.327999, -78.979898 39.237624, -78.657073 39.535141, -78.795268 39.6107, -78.957301 39.440095, -79.067559 39.479443))",54,00870,5400870,Mineral County School District,00,PK,12,G5420,,E,849209714,3466312,+39.4047806,-078.9566899,2021,2020-2021
636,"POLYGON ((-82.414757 37.855509, -82.258068 37.656883, -82.117304 37.559226, -81.968012 37.538035, -81.927681 37.512113, -81.855939 37.54891, -81.802937 37.660508, -82.079941 37.700122, -82.190658 37.974778, -82.306391 37.94364, -82.414757 37.855509))",54,00900,5400900,Mingo County School District,00,PK,12,G5420,,E,1095926646,2177833,+37.7211608,-082.1589891,2021,2020-2021
637,"POLYGON ((-80.421388 39.721189, -80.39581 39.637347, -80.153532 39.610426, -79.938878 39.452465, -79.894688 39.435588, -79.763774 39.720776, -80.421388 39.721189))",54,00930,5400930,Monongalia School District,00,PK,12,G5420,,E,932632921,14991505,+39.6336448,-080.0590736,2021,2020-2021
638,"POLYGON ((-80.85846599999999 37.428307, -80.770082 37.372363, -80.511391 37.481672, -80.472782 37.42373, -80.299789 37.508271, -80.220984 37.627767, -80.296138 37.691783, -80.663348 37.731696, -80.85846599999999 37.428307))",54,00960,5400960,Monroe County School District,00,PK,12,G5420,,E,1224426771,2297599,+37.5540622,-080.5503295,2021,2020-2021
639,"POLYGON ((-78.333819 39.636762, -78.468581 39.516619, -78.347087 39.466012, -78.228766 39.391233, -78.138937 39.593796, -78.02211 39.619657, -78.171549 39.695643, -78.333819 39.636762))",54,00990,5400990,Morgan County School District,00,PK,12,G5420,,E,593295507,1401571,+39.5573454,-078.2565175,2021,2020-2021
640,"POLYGON ((-81.231636 38.263514, -80.983472 38.22254, -80.882187 38.103457, -80.711961 38.079129, -80.436514 38.267334, -80.609378 38.358606, -80.650786 38.52659, -80.881232 38.507045, -80.911361 38.414785, -81.231434 38.263716, -81.231636 38.263514))",54,01020,5401020,Nicholas County School District,00,PK,12,G5420,,E,1675324341,19580622,+38.2914318,-080.7975148,2021,2020-2021
641,"POLYGON ((-80.681811 40.185563, -80.733803 40.033409, -80.51912 40.01641, -80.519104 40.159672, -80.681811 40.185563))",54,01050,5401050,Ohio County School District,00,PK,12,G5420,,E,274098976,8274294,+40.1003230,-080.6199004,2021,2020-2021
642,"POLYGON ((-79.626774 38.664214, -79.649075 38.591515, -79.476638 38.457228, -79.312276 38.411876, -79.224583 38.477588, -79.057253 38.761413, -79.134296 38.81334, -79.349867 38.957509, -79.455472 38.92991, -79.510073 38.780712, -79.626774 38.664214))",54,01080,5401080,Pendleton County School District,00,PK,12,G5420,,E,1802760298,5428393,+38.6744501,-079.3406175,2021,2020-2021
643,"POLYGON ((-81.121533 39.457775, -81.37126 39.341924, -81.239477 39.268328, -81.007836 39.350923, -81.121533 39.457775))",54,01110,5401110,Pleasants County School District,00,PK,12,G5420,,E,337007574,11468023,+39.3681331,-081.1611724,2021,2020-2021
644,"POLYGON ((-80.360048 38.225845, -80.264653 38.046616, -79.959844 38.063697, -79.795921 38.265552, -79.689667 38.431462, -79.649075 38.591515, -79.626774 38.664214, -79.798283 38.703211, -79.86325 38.55082, -80.245518 38.388457, -80.360048 38.225845))",54,01140,5401140,Pocahontas County School District,00,PK,12,G5420,,E,2435206742,4094092,+38.3326060,-080.0101207,2021,2020-2021
645,"POLYGON ((-79.763774 39.720776, -79.894688 39.435588, -79.895536 39.299584, -79.809729 39.230526, -79.687283 39.271398, -79.487175 39.194906, -79.486875 39.205896, -79.476662 39.721078, -79.763774 39.720776))",54,01170,5401170,Preston County School District,00,PK,12,G5420,,E,1680420300,6668159,+39.4690296,-079.6688649,2021,2020-2021
646,"POLYGON ((-81.772843 38.680843, -82.064562 38.607985, -82.055127 38.474547, -82.047128 38.374432, -81.915197 38.325597, -81.725801 38.46662, -81.696348 38.626427, -81.772843 38.680843))",54,01200,5401200,Putnam County School District,00,PK,12,G5420,,E,895303696,12225557,+38.5105179,-081.9061090,2021,2020-2021
647,"POLYGON ((-81.456632 37.987307, -81.571334 37.928107, -81.514228 37.791211, -81.427781 37.749352, -81.30413 37.546564, -81.222121 37.510416, -81.09463 37.588658, -80.905961 37.698596, -80.94509 37.819121, -81.073249 37.875865, -81.295127 37.889311, -81.380829 37.969109, -81.456632 37.987307))",54,01230,5401230,Raleigh County School District,00,PK,12,G5420,,E,1567871999,10328839,+37.7624694,-081.2646719,2021,2020-2021
