,Mean,Lower_ci,Upper_ci,Date,City
29,542683.5682339055,530830.9084392097,554536.2280286013,2021-07,"New York, NY"
30,545877.3129741185,531634.9414573925,560119.6844908445,2021-08,"New York, NY"
31,548984.8183241228,532265.4637377568,565704.1729104888,2021-09,"New York, NY"
32,552009.7157784702,532739.3770180778,571280.0545388625,2021-10,"New York, NY"
33,554955.4839114209,533071.4628941593,576839.5049286826,2021-11,"New York, NY"
34,557825.4548163358,533274.7732483431,582376.1363843285,2021-12,"New York, NY"
35,560622.820273908,533360.9255634105,587884.7149844054,2022-01,"New York, NY"
36,563350.6376606544,533340.3300412428,593360.945280066,2022-02,"New York, NY"
37,566011.8356086035,533222.3674472052,598801.3037700019,2022-03,"New York, NY"
38,568609.2194266573,533015.5307987496,604202.908054565,2022-04,"New York, NY"
39,571145.4762936615,532727.5400576412,609563.4125296818,2022-05,"New York, NY"
40,573623.1802327993,532365.4363121499,614880.9241534487,2022-06,"New York, NY"
41,576044.7968765157,531935.6601185601,620153.9336344714,2022-07,"New York, NY"
42,578412.6880307938,531444.1174198505,625381.258641737,2022-08,"New York, NY"
43,580729.1160472307,530896.2355839423,630561.9965105191,2022-09,"New York, NY"
44,582996.2480110091,530297.0114816722,635695.484540346,2022-10,"New York, NY"
45,585216.1597525149,529651.053075435,640781.2664295948,2022-11,"New York, NY"
46,587390.8396900279,528962.6156602813,645819.0637197745,2022-12,"New York, NY"
47,589522.1925105985,528235.6336546612,650808.7513665357,2023-01,"New York, NY"
48,762135.8081645218,754768.2362882142,769503.3800408294,2021-02,"Los Angeles-Long Beach-Anaheim, CA"
49,768555.2103414967,756525.6730477166,780584.7476352769,2021-03,"Los Angeles-Long Beach-Anaheim, CA"
50,774776.8100777309,758098.2407641106,791455.3793913512,2021-04,"Los Angeles-Long Beach-Anaheim, CA"
51,780809.7061959668,759350.9308044333,802268.4815875003,2021-05,"Los Angeles-Long Beach-Anaheim, CA"
52,786662.5789772193,760272.0582991261,813053.0996553125,2021-06,"Los Angeles-Long Beach-Anaheim, CA"
53,792343.7094135055,760877.9525928099,823809.4662342011,2021-07,"Los Angeles-Long Beach-Anaheim, CA"
54,797860.997574958,761192.2506592264,834529.7444906896,2021-08,"Los Angeles-Long Beach-Anaheim, CA"
55,803221.9801320591,761239.7348844121,845204.225379706,2021-09,"Los Angeles-Long Beach-Anaheim, CA"
56,808433.8470718601,761044.2628270388,855823.4313166814,2021-10,"Los Angeles-Long Beach-Anaheim, CA"
57,813503.4576452626,760628.0831248717,866378.8321656535,2021-11,"Los Angeles-Long Beach-Anaheim, CA"
58,818437.3555807312,760011.670449897,876863.0407115654,2021-12,"Los Angeles-Long Beach-Anaheim, CA"
59,823241.7835981832,759213.7624139092,887269.8047824572,2022-01,"Los Angeles-Long Beach-Anaheim, CA"
60,827922.6972552452,758251.4723010344,897593.922209456,2022-02,"Los Angeles-Long Beach-Anaheim, CA"
61,832485.7781565887,757140.4249893076,907831.1313238697,2022-03,"Los Angeles-Long Beach-Anaheim, CA"
62,836936.4465556421,755894.8938096144,917977.9993016698,2022-04,"Los Angeles-Long Beach-Anaheim, CA"
63,841279.8733766293,754527.9292769161,928031.8174763425,2022-05,"Los Angeles-Long Beach-Anaheim, CA"
64,845520.9916836006,753051.4765063182,937990.506860883,2022-06,"Los Angeles-Long Beach-Anaheim, CA"
65,849664.5076218926,751476.480751937,947852.5344918482,2022-07,"Los Angeles-Long Beach-Anaheim, CA"
66,853714.9108562868,749812.981639055,957616.8400735186,2022-08,"Los Angeles-Long Beach-Anaheim, CA"
67,857676.4845290167,748070.1970963657,967282.7719616676,2022-09,"Los Angeles-Long Beach-Anaheim, CA"
68,861553.3147597119,746256.5981077016,976850.0314117221,2022-10,"Los Angeles-Long Beach-Anaheim, CA"
69,865349.2997083485,744379.9753694511,986318.6240472458,2022-11,"Los Angeles-Long Beach-Anaheim, CA"
70,869068.158221308,742447.4988467442,995688.8175958719,2022-12,"Los Angeles-Long Beach-Anaheim, CA"
71,872713.438079722,740465.7711095655,1004961.1050498785,2023-01,"Los Angeles-Long Beach-Anaheim, CA"
72,262444.55659649934,259354.06180198034,265535.0513910184,2021-02,"Chicago, IL"
73,263582.97161105217,258796.87490622178,268369.0683158826,2021-03,"Chicago, IL"
74,264688.08693726256,258324.463157003,271051.71071752213,2021-04,"Chicago, IL"
75,265761.35702914605,257844.44240576978,273678.2716525223,2021-05,"Chicago, IL"
76,266804.17281350243,257330.55569502935,276277.7899319755,2021-06,"Chicago, IL"
77,267817.864464639,256774.62886994382,278861.1000593342,2021-07,"Chicago, IL"
78,268803.7040578999,256175.1386728881,281432.26944291167,2021-08,"Chicago, IL"
79,269762.90810729575,255533.3433308493,283992.4728837422,2021-09,"Chicago, IL"
80,270696.63999229524,254851.7087138383,286541.5712707522,2021-10,"Chicago, IL"
81,271606.0122786199,254133.19397919392,289078.8305780459,2021-11,"Chicago, IL"
82,272492.0889376723,253380.9051280288,291603.2727473158,2021-12,"Chicago, IL"
83,273355.8874690243,252597.9211974202,294113.85374062834,2022-01,"Chicago, IL"
84,274198.38093019987,251787.2068919219,296609.5549684778,2022-02,"Chicago, IL"
85,275020.4998778022,250951.57051453038,299089.429241074,2022-03,"Chicago, IL"
86,275823.1342238562,250093.64635828117,301552.6220894313,2022-04,"Chicago, IL"
87,276607.13501107047,249215.890507925,303998.3795142159,2022-05,"Chicago, IL"
88,277373.3161105599,248320.58398234643,306426.04823877336,2022-06,"Chicago, IL"
89,278122.4558454157,247409.83979622115,308835.0718946103,2022-07,"Chicago, IL"
90,278855.2985433615,246485.61197759988,311224.98510912305,2022-08,"Chicago, IL"
91,279572.5560215929,245549.70540448258,313595.4066387033,2022-09,"Chicago, IL"
92,280274.90900676325,244603.78580256726,315946.03221095924,2022-10,"Chicago, IL"
93,280963.00849294657,243649.38952903825,318276.6274568549,2022-11,"Chicago, IL"
94,281637.4770402889,242687.9329360881,320587.0211444897,2022-12,"Chicago, IL"
95,282298.91001693695,241720.7212093686,322877.0988245053,2023-01,"Chicago, IL"
96,276988.04652751784,275565.1920867779,278410.9009682578,2021-02,"Dallas-Fort Worth, TX"
97,278746.5618692468,276449.07256964484,281044.0511688488,2021-03,"Dallas-Fort Worth, TX"
98,280441.0184894376,277284.946957994,283597.09002088115,2021-04,"Dallas-Fort Worth, TX"
99,282074.9493481269,278046.1927544165,286103.7059418373,2021-05,"Dallas-Fort Worth, TX"
100,283651.6925559022,278730.94334114034,288572.441770664,2021-06,"Dallas-Fort Worth, TX"
101,285174.40212021826,279343.0381881125,291005.76605232403,2021-07,"Dallas-Fort Worth, TX"
102,286646.0580990345,279887.8261725771,293404.29002549185,2021-08,"Dallas-Fort Worth, TX"
103,288069.4761944594,280370.8948517523,295768.0575371665,2021-09,"Dallas-Fort Worth, TX"
104,289447.3168172879,280797.63368596253,298096.99994861323,2021-10,"Dallas-Fort Worth, TX"
105,290782.09365161153,281173.08439988707,300391.102903336,2021-11,"Dallas-Fort Worth, TX"
106,292076.18174707494,281501.9011595887,302650.46233456116,2021-12,"Dallas-Fort Worth, TX"
107,293331.8251648284,281788.3547665799,304875.29556307686,2022-01,"Dallas-Fort Worth, TX"
108,294551.14420179196,282036.3542156898,307065.9341878941,2022-02,"Dallas-Fort Worth, TX"
109,295736.14221648744,282249.47422275384,309222.81021022104,2022-03,"Dallas-Fort Worth, TX"
110,296888.7120784131,282430.98373788386,311346.44041894237,2022-04,"Dallas-Fort Worth, TX"
111,298010.6422617228,282583.8732971101,313437.41122633556,2022-05,"Dallas-Fort Worth, TX"
112,299103.62260282756,282710.8803630317,315496.3648426234,2022-06,"Dallas-Fort Worth, TX"
113,300169.24974045384,282814.51240659144,317523.98707431625,2022-07,"Dallas-Fort Worth, TX"
114,301209.032255673,282897.06775720295,319520.9967541431,2022-08,"Dallas-Fort Worth, TX"
115,302224.39552844805,282960.65436713735,321488.13668975874,2022-09,"Dallas-Fort Worth, TX"
116,303216.6863263324,283007.206679186,323426.16597347875,2022-10,"Dallas-Fort Worth, TX"
117,304187.1771400936,283038.50079361553,325335.85348657164,2022-11,"Dallas-Fort Worth, TX"
118,305137.07028021896,283056.1681209047,327217.9724395332,2022-12,"Dallas-Fort Worth, TX"
119,306067.50174749125,283061.70769046847,329073.295804514,2023-01,"Dallas-Fort Worth, TX"
120,284266.1049177815,283097.95142128126,285434.2584142817,2021-02,"Philadelphia, PA"
121,286923.9219244688,284631.51237550523,289216.3314734324,2021-03,"Philadelphia, PA"
122,289413.9926713482,285863.0350462275,292964.9502964689,2021-04,"Philadelphia, PA"
123,291749.8510634466,286839.4252632199,296660.2768636733,2021-05,"Philadelphia, PA"
124,293943.93907929753,287600.07245147775,300287.8057071173,2021-06,"Philadelphia, PA"
125,296007.6948684607,288176.86326441215,303838.52647250926,2021-07,"Philadelphia, PA"
126,297951.63374126237,288596.0204103162,307307.24707220856,2021-08,"Philadelphia, PA"
127,299785.4226242172,288879.4708865677,310691.3743618666,2021-09,"Philadelphia, PA"
128,301517.94850832573,289045.7939031782,313990.1031134733,2021-10,"Philadelphia, PA"
129,303157.38137490815,289110.89198718616,317203.87076263013,2021-11,"Philadelphia, PA"
130,304711.2320445294,289088.48221254675,320333.98187651206,2021-12,"Philadelphia, PA"
131,306186.40535862686,288990.4672555265,323382.3434617272,2022-01,"Philadelphia, PA"
132,307589.2490704002,288827.2233592109,326351.2747815895,2022-02,"Philadelphia, PA"
133,308925.5987911448,288607.828928232,329243.36865405756,2022-03,"Philadelphia, PA"
134,310200.81931027817,288340.24943435943,332061.3891861969,2022-04,"Philadelphia, PA"
135,311419.8425816331,288031.48933170375,334808.1958315624,2022-05,"Philadelphia, PA"
136,312587.2026449853,287687.718496388,337486.6867935826,2022-06,"Philadelphia, PA"
137,313707.06773008435,287314.37860934815,340099.75685082056,2022-07,"Philadelphia, PA"
138,314783.2697705046,286916.2734822571,342650.26605875214,2022-08,"Philadelphia, PA"
139,315819.331536295,286497.6463418781,345141.0167307119,2022-09,"Philadelphia, PA"
140,316818.49157754437,286062.24638876657,347574.73676632217,2022-10,"Philadelphia, PA"
141,317783.7271554795,285613.38643897144,349954.0678719875,2022-11,"Philadelphia, PA"
142,318717.7753234637,285153.9930823768,352281.55756455066,2022-12,"Philadelphia, PA"
143,319623.15230716305,284686.6505092175,354559.6541051086,2023-01,"Philadelphia, PA"
144,235083.69088433162,233820.6606626024,236346.72110606084,2021-02,"Houston, TX"
145,236557.01374758076,234518.10411128806,238595.92338387345,2021-03,"Houston, TX"
146,237947.03295687676,235152.71249059262,240741.3534231609,2021-04,"Houston, TX"
147,239260.50603980268,235706.66847992147,242814.3435996839,2021-05,"Houston, TX"
148,240503.64235856256,236182.75726675979,244824.52745036533,2021-06,"Houston, TX"
149,241682.14757673055,236587.91899930587,246776.37615415524,2021-07,"Houston, TX"
150,242801.26451889172,236929.759308148,248672.76972963545,2021-08,"Houston, TX"
151,243865.81071578065,237215.56849417,250516.0529373913,2021-09,"Houston, TX"
152,244880.21290378767,237452.03571102655,252308.3900965488,2021-10,"Houston, TX"
153,245848.538725892,237645.19145787632,254051.88599390766,2021-11,"Houston, TX"
154,246774.52586103967,237800.43045055016,255748.62127152918,2021-12,"Houston, TX"
155,247661.6087905693,237922.56178416294,257400.65579697565,2022-01,"Houston, TX"
156,248512.94339336595,238015.8659582022,259010.0208285297,2022-02,"Houston, TX"
157,249331.42954587538,238084.15073783268,260578.70835391807,2022-03,"Houston, TX"
158,250119.73188882272,238130.80284828987,262108.66092935557,2022-04,"Houston, TX"
159,250880.29890935106,238158.8346067515,263601.7632119506,2022-05,"Houston, TX"
160,251615.3804752318,238170.92548267642,265059.83546778717,2022-06,"Houston, TX"
161,252327.04394671356,238169.45893276768,266484.62896065944,2022-07,"Houston, TX"
162,253017.18898139038,238156.554976108,267877.8229866728,2022-08,"Houston, TX"
163,253687.56113811056,238134.09899039153,269241.0232858296,2022-09,"Houston, TX"
164,254339.76437734696,238103.76718174046,270575.7615729535,2022-10,"Houston, TX"
165,254975.2725475471,238067.04913613707,271883.4959589571,2022-11,"Houston, TX"
166,255595.43993971933,238025.2678127248,273165.61206671386,2022-12,"Houston, TX"
167,256201.51098583933,237979.597293689,274423.4246779896,2023-01,"Houston, TX"
168,485149.4401059546,482349.0482940804,487949.83191782876,2021-02,"Washington, DC"
169,488954.87388031994,483843.07377231854,494066.67398832133,2021-03,"Washington, DC"
170,492620.3470180594,484981.08393259026,500259.61010352854,2021-04,"Washington, DC"
171,496153.0294095071,485787.7990861114,506518.2597329028,2021-05,"Washington, DC"
172,499559.7236465293,486301.87518980744,512817.5721032512,2021-06,"Washington, DC"
173,502846.88383845566,486558.60094336845,519135.16673354286,2021-07,"Washington, DC"
174,506020.63346410985,486588.452296162,525452.8146320577,2021-08,"Washington, DC"
175,509086.7823093182,486417.64108496497,531755.9235336714,2021-09,"Washington, DC"
176,512050.84253674484,486068.8484233947,538032.836650095,2021-10,"Washington, DC"
177,514918.04393250326,485561.8530271226,544274.234837884,2021-11,"Washington, DC"
178,517693.3483717157,484914.0296085144,550472.667134917,2021-12,"Washington, DC"
179,520381.46354303195,484140.7393864582,556622.1876996057,2022-01,"Washington, DC"
180,522986.8559700704,483255.63797219994,562718.0739679409,2022-02,"Washington, DC"
181,525513.7633657975,482270.92103669065,568756.6056949042,2022-03,"Washington, DC"
182,527966.2063540181,481197.52296824014,574734.8897397959,2022-04,"Washington, DC"
183,530347.999590399,480045.2796317866,580650.7195490113,2022-05,"Washington, DC"
184,532662.7623137849,478823.0633525199,586502.46127505,2022-06,"Washington, DC"
185,534913.9283569936,477538.896113699,592288.9606002881,2022-07,"Washington, DC"
186,537104.7556447778,476200.0454385362,598009.4658510194,2022-08,"Washington, DC"
187,539238.3352052274,474813.1063353209,603663.5640751338,2022-09,"Washington, DC"
188,541317.5997195359,473384.07189396187,609251.12754511,2022-10,"Washington, DC"
189,543345.3316337805,471918.3945415586,614772.2687260024,2022-11,"Washington, DC"
190,545324.1708551522,470421.0395331685,620227.302177136,2022-12,"Washington, DC"
191,547256.6220539246,468896.531929353,625616.7121784962,2023-01,"Washington, DC"
192,329090.49495032104,326844.99364317366,331335.9962574684,2021-02,"Miami-Fort Lauderdale, FL"
193,331936.9727853771,328066.608134582,335807.33743617224,2021-03,"Miami-Fort Lauderdale, FL"
194,334740.2017508727,329146.2705530981,340334.1329486473,2021-04,"Miami-Fort Lauderdale, FL"
195,337501.15413378185,330061.0538985332,344941.2543690305,2021-05,"Miami-Fort Lauderdale, FL"
196,340220.7803628896,330816.20070013683,349625.3600256423,2021-06,"Miami-Fort Lauderdale, FL"
197,342900.00950019073,331421.8031960138,354378.2158043677,2021-07,"Miami-Fort Lauderdale, FL"
198,345539.7497212411,331888.36938361404,359191.1300588682,2021-08,"Miami-Fort Lauderdale, FL"
199,348140.88878471,332225.7624234677,364056.01514595235,2021-09,"Miami-Fort Lauderdale, FL"
200,350704.2944913765,332442.9807337738,368965.6082489792,2021-10,"Miami-Fort Lauderdale, FL"
201,353230.8151328069,332548.17554660246,373913.4547190113,2021-11,"Miami-Fort Lauderdale, FL"
202,355721.2799299457,332548.73285610275,378893.82700378867,2021-12,"Miami-Fort Lauderdale, FL"
203,358176.4994618462,332451.3655830441,383901.63334064826,2022-01,"Miami-Fort Lauderdale, FL"
204,360597.2660847626,332262.1990894327,388932.33308009245,2022-02,"Miami-Fort Lauderdale, FL"
205,362984.3543418208,331986.8457094992,393981.8629741424,2022-03,"Miami-Fort Lauderdale, FL"
206,365338.52136347914,331630.4682145865,399046.5745123718,2022-04,"Miami-Fort Lauderdale, FL"
207,367660.507258986,331197.83345136855,404123.18106660346,2022-05,"Miami-Fort Lauderdale, FL"
208,369951.0354990375,330693.35766075354,409208.7133373214,2022-06,"Miami-Fort Lauderdale, FL"
209,372210.8132898321,330121.144888914,414300.48169075017,2022-07,"Miami-Fort Lauderdale, FL"
210,374440.5319387164,329485.01970141067,419396.0441760222,2022-08,"Miami-Fort Lauderdale, FL"
211,376640.8672116105,328788.5552019754,424493.1792212456,2022-09,"Miami-Fort Lauderdale, FL"
212,378812.4796823979,328035.09717129404,429589.8621935018,2022-10,"Miami-Fort Lauderdale, FL"
213,380956.01507446123,327227.7849856606,434684.2451632619,2022-11,"Miami-Fort Lauderdale, FL"
214,383072.10459453927,326369.56984922464,439774.6393398539,2022-12,"Miami-Fort Lauderdale, FL"
215,385161.36525907874,325463.23077250406,444859.4997456534,2023-01,"Miami-Fort Lauderdale, FL"
216,270321.5981066353,269183.94993644225,271459.2462768284,2021-02,"Atlanta, GA"
217,272854.4361712854,270780.4062354451,274928.4661071257,2021-03,"Atlanta, GA"
218,275298.93654449447,272199.5155979567,278398.3574910322,2021-04,"Atlanta, GA"
219,277659.1688063592,273451.2726001277,281867.06501259067,2021-05,"Atlanta, GA"
220,279939.0150577484,274551.80798456096,285326.2221309359,2021-06,"Atlanta, GA"
221,282142.1785571801,275516.1020785862,288768.255035774,2021-07,"Atlanta, GA"
222,284272.1919598099,276357.2995994985,292187.0843201213,2021-08,"Atlanta, GA"
223,286332.4251768633,277086.8837042641,295577.9666494625,2021-09,"Atlanta, GA"
224,288326.092872995,277714.94554532267,298937.24020066735,2021-10,"Atlanta, GA"
225,290256.26161825727,278250.42133566586,302262.1019008487,2021-11,"Atlanta, GA"
226,292125.8567105881,278701.2823796325,305550.43104154366,2021-12,"Atlanta, GA"
227,293937.6686839976,279074.6848258119,308800.6525421833,2022-01,"Atlanta, GA"
228,295694.3595169329,279377.08819901844,312011.6308348474,2022-02,"Atlanta, GA"
229,297398.4685546329,279614.3502866869,315182.5868225789,2022-03,"Atlanta, GA"
230,299052.4181586495,279791.8041074929,318313.03220980614,2022-04,"Atlanta, GA"
231,300658.5190961043,279914.32117697137,321402.71701523726,2022-05,"Atlanta, GA"
232,302218.9756806703,279986.3641629977,324451.5871983429,2022-06,"Atlanta, GA"
233,303735.89067671687,280012.0312162812,327459.75013715256,2022-07,"Atlanta, GA"
234,305211.26997752837,279995.0936825293,330427.44627252745,2022-08,"Atlanta, GA"
235,306647.02706800424,279939.02848660445,333355.02564940404,2022-09,"Atlanta, GA"
236,308044.9872817698,279847.04617657355,336242.92838696606,2022-10,"Atlanta, GA"
237,309406.8918621682,279722.1153934072,339091.66833092924,2022-11,"Atlanta, GA"
238,310734.4018361691,279566.9843669825,341901.8193053558,2022-12,"Atlanta, GA"
239,312029.10170981224,279384.19991486915,344674.0035047553,2023-01,"Atlanta, GA"
240,546528.7442281562,543198.4248405454,549859.0636157669,2021-02,"Boston, MA"
241,549384.5293293719,543519.5745810994,555249.4840776443,2021-03,"Boston, MA"
242,552049.3756202725,543555.1129592784,560543.6382812666,2021-04,"Boston, MA"
243,554546.3101638814,543344.5786870621,565748.0416407007,2021-05,"Boston, MA"
244,556895.5829784158,542941.5550144734,570849.6109423582,2021-06,"Boston, MA"
245,559115.0019465996,542392.0825620941,575837.921331105,2021-07,"Boston, MA"
246,561220.2273351895,541733.4719126304,580706.9827577486,2021-08,"Boston, MA"
247,563225.030795689,540995.6066669938,585454.4549243841,2021-09,"Boston, MA"
248,565141.5231297903,540202.3811570135,590080.6651025672,2021-10,"Boston, MA"
249,566980.3545864915,539372.906716639,594587.802456344,2021-11,"Boston, MA"
250,568750.8910035464,538522.4696115593,598979.3123955335,2021-12,"Boston, MA"
251,570461.3687064017,537663.2840425599,603259.4533702434,2022-01,"Boston, MA"
252,572119.0307264486,536805.0856256658,607432.9758272314,2022-02,"Boston, MA"
253,573730.2465914678,535955.6021387402,611504.8910441953,2022-03,"Boston, MA"
254,575300.6176694431,535120.929564055,615480.3057748312,2022-04,"Boston, MA"
255,576835.0698080003,534305.8344888897,619364.305127111,2022-05,"Boston, MA"
256,578337.9348016046,533513.9987281596,623161.8708750496,2022-06,"Boston, MA"
257,579813.0220338819,532748.2182171545,626877.8258506092,2022-07,"Boston, MA"
258,581263.6814799348,532010.5654178964,630516.7975419733,2022-08,"Boston, MA"
259,582692.8591106324,531302.5224047372,634083.1958165277,2022-09,"Boston, MA"
260,584103.1456151867,530625.090238823,637581.2009915503,2022-10,"Boston, MA"
261,585496.8192478275,529978.8790625891,641014.7594330659,2022-11,"Boston, MA"
262,586875.8835072044,529364.1824429735,644387.5845714352,2022-12,"Boston, MA"
263,588242.1002716818,528781.0387936364,647703.1617497272,2023-01,"Boston, MA"
264,1187193.3364458452,1174571.3734406095,1199815.2994510808,2021-02,"San Francisco, CA"
265,1192945.206061022,1172546.688611161,1213343.7235108828,2021-03,"San Francisco, CA"
266,1198474.717848877,1170503.1943196633,1226446.2413780906,2021-04,"San Francisco, CA"
267,1203800.689926286,1168220.1733660959,1239381.2064864761,2021-05,"San Francisco, CA"
268,1208940.3478350982,1165683.810595083,1252196.8850751133,2021-06,"San Francisco, CA"
269,1213909.4593215736,1162923.953536977,1264894.9651061702,2021-07,"San Francisco, CA"
270,1218722.4577094542,1159979.5409298043,1277465.3744891041,2021-08,"San Francisco, CA"
271,1223392.5548319845,1156888.8464504494,1289896.2632135195,2021-09,"San Francisco, CA"
272,1227931.844406509,1153686.5641990842,1302177.124613934,2021-10,"San Francisco, CA"
273,1232351.396660491,1150403.129401038,1314299.6639199439,2021-11,"San Francisco, CA"
274,1236661.3449493393,1147064.8218034245,1326257.868095254,2021-12,"San Francisco, CA"
275,1240870.965043783,1143694.134138219,1338047.7959493469,2022-01,"San Francisco, CA"
276,1244988.74770716,1140310.2083372513,1349667.2870770686,2022-02,"San Francisco, CA"
277,1249022.4651305024,1136929.2630371924,1361115.6672238123,2022-03,"San Francisco, CA"
278,1252979.2317452254,1133564.9844252754,1372393.4790651754,2022-04,"San Francisco, CA"
279,1256865.5598892472,1130228.8725737634,1383502.247204731,2022-05,"San Francisco, CA"
280,1260687.410762091,1126930.5437000114,1394444.2778241704,2022-06,"San Francisco, CA"
281,1264450.2410676624,1123677.9919912787,1405222.490144046,2022-07,"San Francisco, CA"
282,1268159.0457096552,1120477.8156128705,1415840.2758064398,2022-08,"San Francisco, CA"
283,1271818.3968736485,1117335.4115400854,1426301.3822072116,2022-09,"San Francisco, CA"
284,1275432.4798016918,1114255.1434902125,1436609.8161131712,2022-10,"San Francisco, CA"
285,1279005.12553929,1111240.4867398653,1446769.7643387148,2022-11,"San Francisco, CA"
286,1282539.8409110159,1108294.1531106401,1456785.5287113916,2022-12,"San Francisco, CA"
287,1286039.8359592892,1105418.1989406096,1466661.4729779689,2023-01,"San Francisco, CA"
288,202381.47749410567,200927.8722682588,203835.08271995254,2021-02,"Detroit, MI"
289,203798.74114690395,201128.6918208146,206468.7904729933,2021-03,"Detroit, MI"
290,205131.05271100745,201144.14443753156,209117.96098448333,2021-04,"Detroit, MI"
291,206385.4344003305,200998.74806575876,211772.12073490224,2021-05,"Detroit, MI"
292,207568.3279664466,200719.84707213356,214416.80886075966,2021-06,"Detroit, MI"
293,208685.64268011306,200330.6938956099,217040.5914646162,2021-07,"Detroit, MI"
294,209742.7993466006,199850.5282848809,219635.07040832032,2021-08,"Detroit, MI"
295,210744.77068267757,199295.3023913894,222194.23897396572,2021-09,"Detroit, MI"
296,211696.1183559972,198678.33430546493,224713.90240652947,2021-10,"Detroit, MI"
297,212601.02696277687,198010.8202081247,227191.23371742904,2021-11,"Detroit, MI"
298,213463.33519685254,197302.22793562693,229624.44245807815,2021-12,"Detroit, MI"
299,214286.56444227204,196560.60158365496,232012.5273008891,2022-01,"Detroit, MI"
300,215073.94500239944,195792.800542145,234355.08946265388,2022-02,"Detroit, MI"
301,215828.44016089896,195004.6898493894,236652.19047240852,2022-03,"Detroit, MI"
302,216552.76825381667,194201.2938683456,238904.24263928775,2022-04,"Detroit, MI"
303,217249.4229171648,193386.92187134875,241111.92396298086,2022-05,"Detroit, MI"
304,217920.69166082295,192565.27176278172,243276.11155886418,2022-06,"Detroit, MI"
305,218568.67290710437,191739.51653460533,245397.8292796034,2022-07,"Detroit, MI"
306,219195.2916208995,190912.37690097053,247478.20634082844,2022-08,"Detroit, MI"
307,219802.3136478182,190086.18273819986,249518.44455743654,2022-09,"Detroit, MI"
308,220391.35886712858,189262.92536154235,251519.79237271482,2022-10,"Detroit, MI"
309,220963.9132574624,188444.30223154312,253483.5242833817,2022-11,"Detroit, MI"
310,221521.3399651587,187631.75535458035,255410.92457573704,2022-12,"Detroit, MI"
311,222064.88945768846,186826.50439283534,257303.2745225416,2023-01,"Detroit, MI"
312,445595.57085565914,441658.736766144,449532.4049451743,2021-02,"Riverside, CA"
313,451254.3575606497,444579.2846652393,457929.4304560601,2021-03,"Riverside, CA"
314,456789.5370613789,447258.7533214099,466320.32080134784,2021-04,"Riverside, CA"
315,462204.6264776042,449648.06885725085,474761.18409795756,2021-05,"Riverside, CA"
316,467503.04285294714,451752.73674212,483253.3489637743,2021-06,"Riverside, CA"
317,472688.1060024597,453588.7814443257,491787.4305605937,2021-07,"Riverside, CA"
318,477763.0412791667,455173.9306933105,500352.1518650229,2021-08,"Riverside, CA"
319,482730.98226188833,456525.3048752849,508936.65964849177,2021-09,"Riverside, CA"
320,487594.9733665837,457658.8060404913,517531.14069267607,2021-10,"Riverside, CA"
321,492357.97238339117,458589.02515702666,526126.9196097557,2021-11,"Riverside, CA"
322,497022.8529414797,459329.3135608992,534716.3923220603,2021-12,"Riverside, CA"
323,501592.4069037654,459891.9002511347,543292.913556396,2022-01,"Riverside, CA"
324,506069.34669348854,460288.0136833102,551850.6797036668,2022-02,"Riverside, CA"
325,510456.3075545906,460527.9941127868,560384.6209963943,2022-03,"Riverside, CA"
326,514755.84974777396,460621.3927256585,568890.3067698894,2022-04,"Riverside, CA"
327,518970.46068407554,460577.05757455155,577363.8637935995,2022-05,"Riverside, CA"
328,523102.5569977311,460403.2076272424,585801.9063682199,2022-06,"Riverside, CA"
329,527154.4865600587,460107.49654899514,594201.4765711222,2022-07,"Riverside, CA"
330,531128.5304360389,459697.06778027886,602559.9930917989,2022-08,"Riverside, CA"
331,535026.9047852225,459178.6022875715,610875.2072828735,2022-09,"Riverside, CA"
332,538851.7627085501,458558.3601565067,619145.1652605934,2022-10,"Riverside, CA"
333,542605.1960426214,457842.21700196515,627368.1750832776,2022-11,"Riverside, CA"
334,546289.2371029115,457035.6960011176,635542.7782047053,2022-12,"Riverside, CA"
335,549905.8603773847,456143.99621441064,643667.7245403588,2023-01,"Riverside, CA"
336,350463.4716632225,346875.2979451108,354051.6453813341,2021-02,"Phoenix, AZ"
337,356857.7285877594,350745.948482355,362969.50869316387,2021-03,"Phoenix, AZ"
338,363023.50621475454,354283.4839218936,371763.5285076155,2021-04,"Phoenix, AZ"
339,368970.774422766,357459.7006271213,380481.8482184107,2021-05,"Phoenix, AZ"
340,374709.0680466541,360292.01186394953,389126.1242293587,2021-06,"Phoenix, AZ"
341,380247.5058610644,362805.1839550391,397689.82776708977,2021-07,"Phoenix, AZ"
342,385594.80873555085,365024.0545433511,406165.5629277506,2021-08,"Phoenix, AZ"
343,390759.3169974855,366971.8148011943,414546.81919377676,2021-09,"Phoenix, AZ"
344,395749.00703732413,368669.68390616734,422828.3301684809,2021-10,"Phoenix, AZ"
345,400571.5071892868,370136.9768678958,431006.0375106778,2021-11,"Phoenix, AZ"
346,405234.11291907314,371391.2776339158,439076.9482042305,2021-12,"Phoenix, AZ"
347,409743.80134884856,372448.6269032753,447038.9757944218,2022-01,"Phoenix, AZ"
348,414107.24514842144,373323.6963907652,454890.7939060777,2022-02,"Phoenix, AZ"
349,418330.82582026743,374029.9423358414,462631.70930469345,2022-03,"Phoenix, AZ"
350,422420.64640485105,374579.7382345673,470261.5545751348,2022-04,"Phoenix, AZ"
351,426382.54363154026,374984.4890224309,477780.5982406496,2022-05,"Phoenix, AZ"
